LevelingScore,Person,DateCollected,ImageType,GSCamera,PanelID,State,FilePath
8.3,Chase,7.15.2026,DD,,25-147,flat,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-147}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
8.3,Chase,7.15.2026,DD,,25-147,flat,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-147}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
8.3,Chase,7.15.2026,DD,,25-147,flat,data_new_2\8\{leveling-8}_P{Chase}_D{7-15}_type{DD}_GS{25-147}_Panel{ID}_Gloss{flat}_0degrees_flat.png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-105,raw,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-105}_Gloss{gloss}_0degrees (1).png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-105,raw,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-105}_Gloss{gloss}_0degrees (2).png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-105,raw,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-105}_Gloss{gloss}_0degrees.png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-105,flat,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-105}_Gloss{gloss}_0degrees_flat (1).png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-105,flat,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-105}_Gloss{gloss}_0degrees_flat (2).png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-105,flat,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-105}_Gloss{gloss}_0degrees_flat.png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-147,raw,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-147}_Gloss{Flat}_0degrees (1).png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-147,raw,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-147}_Gloss{Flat}_0degrees (2).png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-147,raw,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-147}_Gloss{Flat}_0degrees.png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-147,flat,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-147}_Gloss{Flat}_0degrees_flat (1).png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-147,flat,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-147}_Gloss{Flat}_0degrees_flat (2).png
8.3,Nicole,7.9.2026,DD,2BDR-9F02,25-147,flat,data_new_2\8\{leveling-8}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-147}_Gloss{Flat}_0degrees_flat.png
9.5,Chase,7.15.2026,DD,,25-124,raw,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-124}_Panel{ID}_Gloss{flat}_0degrees (1).png
9.5,Chase,7.15.2026,DD,,25-124,raw,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-124}_Panel{ID}_Gloss{flat}_0degrees (2).png
9.5,Chase,7.15.2026,DD,,25-124,raw,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-124}_Panel{ID}_Gloss{flat}_0degrees.png
9.5,Chase,7.15.2026,DD,,25-124,flat,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-124}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
9.5,Chase,7.15.2026,DD,,25-124,flat,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-124}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
9.5,Chase,7.15.2026,DD,,25-124,flat,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-124}_Panel{ID}_Gloss{flat}_0degrees_flat.png
9.0,Chase,7.15.2026,DD,,25-135,raw,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-135}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
9.0,Chase,7.15.2026,DD,,25-135,raw,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-135}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
9.0,Chase,7.15.2026,DD,,25-135,raw,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-135}_Panel{ID}_Gloss{Gloss}_0degrees.png
9.0,Chase,7.15.2026,DD,,25-135,flat,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-135}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
9.0,Chase,7.15.2026,DD,,25-135,flat,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-135}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
9.0,Chase,7.15.2026,DD,,25-135,flat,data_new_2\9\{leveling-9}_P{Chase}_D{7-15}_type{DD}_GS{25-135}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-124,raw,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-124}_Gloss{Flat}_0degrees (1).png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-124,raw,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-124}_Gloss{Flat}_0degrees (2).png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-124,raw,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-124}_Gloss{Flat}_0degrees.png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-124,flat,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-124}_Gloss{Flat}_0degrees_flat (1).png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-124,flat,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-124}_Gloss{Flat}_0degrees_flat (2).png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-124,flat,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-124}_Gloss{Flat}_0degrees_flat.png
9.0,Nicole,7.9.2026,DD,2BDR-9F02,25-135,raw,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-135}_Gloss{gloss}_0degrees (1).png
9.0,Nicole,7.9.2026,DD,2BDR-9F02,25-135,raw,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-135}_Gloss{gloss}_0degrees (2).png
9.0,Nicole,7.9.2026,DD,2BDR-9F02,25-135,raw,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-135}_Gloss{gloss}_0degrees.png
9.0,Nicole,7.9.2026,DD,2BDR-9F02,25-135,flat,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-135}_Gloss{gloss}_0degrees_flat (1).png
9.0,Nicole,7.9.2026,DD,2BDR-9F02,25-135,flat,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-135}_Gloss{gloss}_0degrees_flat (2).png
9.0,Nicole,7.9.2026,DD,2BDR-9F02,25-135,flat,data_new_2\9\{leveling-9}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-135}_Gloss{gloss}_0degrees_flat.png
9.5,Chase,7.15.2026,DD,,25-134,raw,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-134}_Panel{ID}_Gloss{flat}_0degrees (1).png
9.5,Chase,7.15.2026,DD,,25-134,raw,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-134}_Panel{ID}_Gloss{flat}_0degrees (2).png
9.5,Chase,7.15.2026,DD,,25-134,raw,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-134}_Panel{ID}_Gloss{flat}_0degrees.png
9.5,Chase,7.15.2026,DD,,25-134,flat,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-134}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
9.5,Chase,7.15.2026,DD,,25-134,flat,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-134}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
9.5,Chase,7.15.2026,DD,,25-134,flat,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-134}_Panel{ID}_Gloss{flat}_0degrees_flat.png
10.0,Chase,7.15.2026,DD,,25-154,raw,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-154}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
10.0,Chase,7.15.2026,DD,,25-154,raw,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-154}_Panel{ID}_Gloss{Gloss}_0degrees.png
10.0,Chase,7.15.2026,DD,,25-154,flat,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-154}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
10.0,Chase,7.15.2026,DD,,25-154,flat,data_new_2\10\{leveling-10}_P{Chase}_D{7-15}_type{DD}_GS{25-154}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-134,raw,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-134}_Gloss{Flat}_0degrees (1).png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-134,raw,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-134}_Gloss{Flat}_0degrees (2).png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-134,raw,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-134}_Gloss{Flat}_0degrees.png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-134,flat,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-134}_Gloss{Flat}_0degrees_flat (1).png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-134,flat,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-134}_Gloss{Flat}_0degrees_flat (2).png
9.5,Nicole,7.9.2026,DD,2BDR-9F02,25-134,flat,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-134}_Gloss{Flat}_0degrees_flat.png
10.0,Nicole,7.9.2026,DD,2BDR-9F02,25-154,raw,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-154}_Gloss{gloss}_0degrees (1).png
10.0,Nicole,7.9.2026,DD,2BDR-9F02,25-154,raw,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-154}_Gloss{gloss}_0degrees (2).png
10.0,Nicole,7.9.2026,DD,2BDR-9F02,25-154,raw,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-154}_Gloss{gloss}_0degrees.png
10.0,Nicole,7.9.2026,DD,2BDR-9F02,25-154,flat,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-154}_Gloss{gloss}_0degrees_flat (1).png
10.0,Nicole,7.9.2026,DD,2BDR-9F02,25-154,flat,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-154}_Gloss{gloss}_0degrees_flat (2).png
10.0,Nicole,7.9.2026,DD,2BDR-9F02,25-154,flat,data_new_2\10\{leveling-10}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-154}_Gloss{gloss}_0degrees_flat.png
